"ALU_NOVAMATRICULA","ALU_ANO_EVASA","ALU_PERIODO_EVASAO","MAT_TUR_DIS_DISCIPLINA","DISCIPLINA","MAT_MEDIA_FINAL"
"53ca34642c3f0cb2886cce7ecdf2bfc8",2002,1,1411187,"Análise e Técnica de Algoritmos",7.4
"53ca34642c3f0cb2886cce7ecdf2bfc8",2002,1,1411190,"Redes de Computadores",7.9
"53ca34642c3f0cb2886cce7ecdf2bfc8",2002,1,1411193,"Banco de Dados I",7.5
"53ca34642c3f0cb2886cce7ecdf2bfc8",2002,1,1411195,"Sistemas de Informação II",7.6
"53ca34642c3f0cb2886cce7ecdf2bfc8",2002,1,1108089,"Fundamentos de Física Clássica",7
"53ca34642c3f0cb2886cce7ecdf2bfc8",2002,1,1411188,"Métodos e Software Numéricos",8.6
"53ca34642c3f0cb2886cce7ecdf2bfc8",2002,1,1411186,"Projeto em Computação II",7.4
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1109035,"Álgebra Vetorial e Geometria Analítica",6.6
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411186,"Projeto em Computação II",7
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411188,"Métodos e Software Numéricos",8.1
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1109053,"Cálculo Diferencial e Integral II",5.4
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1109049,"Álgebra Linear I",9.5
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411170,"Teoria dos Grafos",8.2
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1108089,"Fundamentos de Física Clássica",7
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411172,"Estrutura de Dados e Algoritmos",7
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",7
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411171,"Teoria da Computação",6.3
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1114107,"Probabilidade e Estatistica",NA
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1108090,"Fundamentos de Física Moderna",9.3
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411177,"Engenharia de Software I",5.4
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1114107,"Probabilidade e Estatistica",7.8
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411175,"Org. e Arquitetura de Computadores I",5.6
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411169,"Paradigmas de Ling. de Programação",7.6
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411182,"Lab. de Org. e Arquitetura de Computadores",8.5
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411190,"Redes de Computadores",7.4
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1114114,"Métodos Estatisticos",6.8
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411178,"Sistemas de Informação I",5.1
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411189,"Compiladores",7.4
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411187,"Análise e Técnica de Algoritmos",6.3
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411196,"Inteligência Artificial I",7
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411195,"Sistemas de Informação II",7
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411193,"Banco de Dados I",7
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411192,"Sistemas Operacionais",5.3
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1305219,"Direito e Cidadania",9.5
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411183,"Laboratório de Engenharia de Software",7.9
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1305220,"Informática e Sociedade",9
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411185,"Projeto em Computação I",9
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411184,"Lab. de Intercon. de Redes de Computadores",7
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411191,"Interconexão de Redes de Computadores",7
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411194,"Banco de Dados II",7
"1f10dfbbff1d35e85062f4df9e18c407",2002,2,1411197,"Aval. de Desempenho de Sistemas Discretos",9
"587909832ee0108269ccb57c5b4c8938",2006,2,1114107,"Probabilidade e Estatistica",0
"587909832ee0108269ccb57c5b4c8938",2006,2,1108090,"Fundamentos de Física Moderna",4.8
"587909832ee0108269ccb57c5b4c8938",2006,2,1411187,"Análise e Técnica de Algoritmos",0.3
"587909832ee0108269ccb57c5b4c8938",2006,2,1411185,"Projeto em Computação I",8.5
"587909832ee0108269ccb57c5b4c8938",2006,2,1411185,"Projeto em Computação I",3.6
"587909832ee0108269ccb57c5b4c8938",2006,2,1305218,"Métodologia Científica",7
"587909832ee0108269ccb57c5b4c8938",2006,2,1411194,"Banco de Dados II",6
"587909832ee0108269ccb57c5b4c8938",2006,2,1109035,"Álgebra Vetorial e Geometria Analítica",2
"587909832ee0108269ccb57c5b4c8938",2006,2,1411184,"Lab. de Intercon. de Redes de Computadores",7.5
"587909832ee0108269ccb57c5b4c8938",2006,2,1411191,"Interconexão de Redes de Computadores",7.5
"587909832ee0108269ccb57c5b4c8938",2006,2,1411194,"Banco de Dados II",3.5
"587909832ee0108269ccb57c5b4c8938",2006,2,1305218,"Métodologia Científica",0
"587909832ee0108269ccb57c5b4c8938",2006,2,1109035,"Álgebra Vetorial e Geometria Analítica",7.3
"587909832ee0108269ccb57c5b4c8938",2006,2,1411182,"Lab. de Org. e Arquitetura de Computadores",9.9
"587909832ee0108269ccb57c5b4c8938",2006,2,1411192,"Sistemas Operacionais",8.1
"587909832ee0108269ccb57c5b4c8938",2006,2,1411178,"Sistemas de Informação I",8.6
"587909832ee0108269ccb57c5b4c8938",2006,2,1305220,"Informática e Sociedade",9.25
"587909832ee0108269ccb57c5b4c8938",2006,2,1109103,"Cálculo Diferencial e Integral I",6.8
"587909832ee0108269ccb57c5b4c8938",2006,2,1411171,"Teoria da Computação",7.2
"587909832ee0108269ccb57c5b4c8938",2006,2,1411172,"Estrutura de Dados e Algoritmos",7.5
"587909832ee0108269ccb57c5b4c8938",2006,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",7.5
"587909832ee0108269ccb57c5b4c8938",2006,2,1411170,"Teoria dos Grafos",8.1
"587909832ee0108269ccb57c5b4c8938",2006,2,1109049,"Álgebra Linear I",NA
"587909832ee0108269ccb57c5b4c8938",2006,2,1411193,"Banco de Dados I",NA
"587909832ee0108269ccb57c5b4c8938",2006,2,1411190,"Redes de Computadores",NA
"587909832ee0108269ccb57c5b4c8938",2006,2,1411169,"Paradigmas de Ling. de Programação",6.1
"587909832ee0108269ccb57c5b4c8938",2006,2,1411195,"Sistemas de Informação II",NA
"587909832ee0108269ccb57c5b4c8938",2006,2,1411190,"Redes de Computadores",NA
"587909832ee0108269ccb57c5b4c8938",2006,2,1411195,"Sistemas de Informação II",NA
"587909832ee0108269ccb57c5b4c8938",2006,2,1411193,"Banco de Dados I",NA
"587909832ee0108269ccb57c5b4c8938",2006,2,1411177,"Engenharia de Software I",NA
"587909832ee0108269ccb57c5b4c8938",2006,2,1305218,"Métodologia Científica",NA
"587909832ee0108269ccb57c5b4c8938",2006,2,1108089,"Fundamentos de Física Clássica",7.6
"587909832ee0108269ccb57c5b4c8938",2006,2,1411189,"Compiladores",7.3
"587909832ee0108269ccb57c5b4c8938",2006,2,1411177,"Engenharia de Software I",7.7
"587909832ee0108269ccb57c5b4c8938",2006,2,1411193,"Banco de Dados I",7.4
"587909832ee0108269ccb57c5b4c8938",2006,2,1411195,"Sistemas de Informação II",7
"587909832ee0108269ccb57c5b4c8938",2006,2,1411190,"Redes de Computadores",7.2
"587909832ee0108269ccb57c5b4c8938",2006,2,1114107,"Probabilidade e Estatistica",0
"587909832ee0108269ccb57c5b4c8938",2006,2,1411186,"Projeto em Computação II",7.9
"587909832ee0108269ccb57c5b4c8938",2006,2,1411187,"Análise e Técnica de Algoritmos",5
"587909832ee0108269ccb57c5b4c8938",2006,2,1411183,"Laboratório de Engenharia de Software",7.9
"587909832ee0108269ccb57c5b4c8938",2006,2,1411194,"Banco de Dados II",NA
"587909832ee0108269ccb57c5b4c8938",2006,2,1305218,"Métodologia Científica",0
"587909832ee0108269ccb57c5b4c8938",2006,2,1305219,"Direito e Cidadania",9.4
"587909832ee0108269ccb57c5b4c8938",2006,2,1108090,"Fundamentos de Física Moderna",0
"587909832ee0108269ccb57c5b4c8938",2006,2,1411197,"Aval. de Desempenho de Sistemas Discretos",5.1
"587909832ee0108269ccb57c5b4c8938",2006,2,1108090,"Fundamentos de Física Moderna",1.3
"587909832ee0108269ccb57c5b4c8938",2006,2,1114107,"Probabilidade e Estatistica",5.8
"587909832ee0108269ccb57c5b4c8938",2006,2,1114114,"Métodos Estatisticos",0
"587909832ee0108269ccb57c5b4c8938",2006,2,1411188,"Métodos e Software Numéricos",7
"587909832ee0108269ccb57c5b4c8938",2006,2,1108090,"Fundamentos de Física Moderna",1.3
"587909832ee0108269ccb57c5b4c8938",2006,2,1108090,"Fundamentos de Física Moderna",0
"587909832ee0108269ccb57c5b4c8938",2006,2,1114114,"Métodos Estatisticos",5
"587909832ee0108269ccb57c5b4c8938",2006,2,1108090,"Fundamentos de Física Moderna",7
"587909832ee0108269ccb57c5b4c8938",2006,2,1411196,"Inteligência Artificial I",5.9
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411194,"Banco de Dados II",5.1
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411186,"Projeto em Computação II",8.7
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411187,"Análise e Técnica de Algoritmos",5.4
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411188,"Métodos e Software Numéricos",7.8
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411186,"Projeto em Computação II",NA
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411187,"Análise e Técnica de Algoritmos",3.3
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411189,"Compiladores",5
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411185,"Projeto em Computação I",8.4
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411192,"Sistemas Operacionais",7
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411187,"Análise e Técnica de Algoritmos",0
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411191,"Interconexão de Redes de Computadores",5.3
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411184,"Lab. de Intercon. de Redes de Computadores",5.3
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1109035,"Álgebra Vetorial e Geometria Analítica",7.6
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1114114,"Métodos Estatisticos",6.4
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411183,"Laboratório de Engenharia de Software",9.3
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411192,"Sistemas Operacionais",4.6
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411190,"Redes de Computadores",7.2
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411194,"Banco de Dados II",2.4
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1305219,"Direito e Cidadania",7.8
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1109053,"Cálculo Diferencial e Integral II",5.5
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1109049,"Álgebra Linear I",5.1
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411176,"Gerência da Informação",8.3
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411181,"Laboratório de Programação II",8.4
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411172,"Estrutura de Dados e Algoritmos",7
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1108089,"Fundamentos de Física Clássica",4.4
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411170,"Teoria dos Grafos",7.6
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411168,"Programação II",7.1
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1108089,"Fundamentos de Física Clássica",5.5
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411171,"Teoria da Computação",7.7
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411178,"Sistemas de Informação I",4.4
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1114107,"Probabilidade e Estatistica",6
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411173,"Lógica Matemática",7.3
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411169,"Paradigmas de Ling. de Programação",6.6
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411178,"Sistemas de Informação I",8.8
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1305220,"Informática e Sociedade",9.5
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",8.1
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411193,"Banco de Dados I",0
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411195,"Sistemas de Informação II",0
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411177,"Engenharia de Software I",8.2
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1114114,"Métodos Estatisticos",0
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1108090,"Fundamentos de Física Moderna",8.5
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411175,"Org. e Arquitetura de Computadores I",7.6
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411187,"Análise e Técnica de Algoritmos",0
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411195,"Sistemas de Informação II",7
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411193,"Banco de Dados I",5.2
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411182,"Lab. de Org. e Arquitetura de Computadores",7.8
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411197,"Aval. de Desempenho de Sistemas Discretos",8.4
"fa72c54d9736b3cff362729ae0f2a42f",2004,2,1411196,"Inteligência Artificial I",5.1
"9e91ed28a5d8f99c5c66e5e1daca5790",2002,2,1109035,"Álgebra Vetorial e Geometria Analítica",7
"9e91ed28a5d8f99c5c66e5e1daca5790",2002,2,1109049,"Álgebra Linear I",7.1
"9e91ed28a5d8f99c5c66e5e1daca5790",2002,2,1109053,"Cálculo Diferencial e Integral II",7
"9e91ed28a5d8f99c5c66e5e1daca5790",2002,2,1411186,"Projeto em Computação II",8.7
"9e91ed28a5d8f99c5c66e5e1daca5790",2002,2,1411197,"Aval. de Desempenho de Sistemas Discretos",9
